product_id;name;brand;description;price;sizes;image_url;stock_quantity;category;colors_general
KVP091;Baskets ASICS Unisexe GEL-NYC 2055 Glacier Grey; ASICS;Découvrez l’alliance parfaite entre le style contemporain et le confort exceptionnel avec ces baskets signées ASICS. Inspirées des modèles iconiques de course des années 2000, elles incarnent l’héritage sportif de la marque tout en répondant aux exigences du quotidien moderne. Le dessus en mesh respirant et synthétique assure une sensation de légèreté et une excellente aération, tandis que la semelle intermédiaire intègre une mousse légère associée à la technologie GEL pour une absorption optimale des chocs à chaque pas. Grâce à la GEL-CUMULUS 16, le confort est renforcé à l’avant et à l’arrière du pied, ce qui en fait un choix idéal pour une utilisation quotidienne. La couleur élégante Glacier Grey/Cream s’accorde facilement avec toutes vos tenues, ajoutant une touche sophistiquée à votre look. Convient à tous, ce modèle unisexe séduit par sa polyvalence et sa fiabilité, faisant de ces baskets un indispensable pour ceux qui recherchent la qualité, le design intemporel et le bien-être à chaque mouvement. Offrez-vous l’excellence d’une grande marque japonaise et vivez une expérience unique à chaque foulée.;150;"[""38"", ""39"", ""39,5"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5"", ""44"", ""44,5""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics-unisex-gel-nyc-2055-glacier-grey-cream-1203a755-020.jpg;2;Unisexe;['gris', 'blanc']
KVP092;Baskets ASICS Unisex GT-2160 White; ASICS;Découvrez la nouvelle génération de baskets signée ASICS, une marque renommée pour son engagement envers la performance et le confort. Inspirée par l’esthétique emblématique des années 2010, cette chaussure issue de la célèbre série GT-2000 bénéficie d’une véritable métamorphose grâce à l’utilisation de matériaux innovants et d’un design modernisé. L’empeigne, alliant un mesh respirant et un synthétique de haute qualité, assure une tenue optimale tout en préservant la souplesse et l’élégance du modèle original de 2008. Sa silhouette fine, agrémentée d’un avant-pied ondulé, lui confère une allure dynamique et contemporaine, idéale pour les amateurs de style urbain. La technologie avancée de GEL intégrée à la semelle intermédiaire offre une absorption des chocs supérieure, garantissant un confort exceptionnel à chaque pas, que ce soit lors d’activités sportives ou au quotidien. Le système de soutien Trusstic améliore la stabilité, assurant ainsi une sécurité accrue lors de vos déplacements. Grâce à sa conception segmentée, la semelle accompagne naturellement le mouvement du pied, favorisant une démarche fluide et efficace. Convient pour tous, ce modèle unisexe séduit par son équilibre parfait entre innovation technique et design intemporel. Optez pour l’excellence japonaise avec ASICS et profitez d’une expérience unique où mode et fonctionnalité se rencontrent.;130;"[""37"", ""37,5"", ""38"", ""39"", ""39,5"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics_unisex_gt_2160_whiteglacier_grey_6.jpg;4;Unisexe;['gris', 'blanc']
KVP093;Baskets ASICS Unisex GEL-QUANTUM 360 I AMP Piedmont Grey; ASICS;Plongez dans l’univers de la performance avec ces baskets innovantes signées ASICS, la marque de référence pour allier élégance et technologie avancée. Dotées d’un dessus en mesh respirant et synthétique, elles assurent une excellente ventilation tout en offrant un maintien optimal. La technologie GEL à 360 degrés garantit un amorti supérieur à chaque foulée, absorbant efficacement les chocs pour un confort inégalé, même lors d’une utilisation prolongée. Le système TRUSSTIC apporte une stabilité remarquable, tandis que la mousse FF BLAST PLUS renforce la sensation de légèreté et de douceur sous le pied. Grâce à une conception sans coutures, les irritations sont minimisées pour une expérience de port agréable en toutes circonstances. Leur combinaison de couleurs modernes, Piedmont Grey et Steel Grey, confère à ces baskets une allure contemporaine et polyvalente, parfaite pour s’accorder à tous les styles. Convient pour un public unisexe, ce modèle séduira les amateurs de mode urbaine et les sportifs exigeants à la recherche de chaussures alliant innovation, confort et design raffiné. Optez pour l’excellence japonaise et repoussez vos limites avec chaque pas.;180;"[""38"", ""39"", ""39,5"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5"", ""44"", ""44,5""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics-unisex-gel-quantum-360-i-amp-piedmont-grey-steel-grey-1203a731-020.jpg;0;Unisexe;['gris']
KVP094;Baskets ASICS Unisexe GEL-QUANTUM 360 I AMP Pale Oak; ASICS;Découvrez l’excellence du confort et de la technologie avec ces baskets signées ASICS, dans la couleur raffinée Pale Oak/Wool. Conçues pour les amateurs de style et de performance, elles offrent un amorti 360° GEL qui garantit une absorption optimale des chocs à chaque pas. Le dessus en mesh et synthétique, doté de la technologie FluidFit, épouse parfaitement la forme du pied pour une sensation seconde peau, tandis que la construction sans couture limite les risques d’irritation. La semelle intermédiaire Solyte assure une légèreté remarquable et une durabilité accrue, idéale pour accompagner vos journées actives. Grâce à la semelle intérieure Ortholite X-40, profitez d’une gestion efficace de l’humidité et d’une respirabilité supérieure, pour un confort durable quelles que soient les conditions. Le système Trusstic réduit le poids de la chaussure sans compromettre la stabilité, soutenant ainsi vos mouvements naturels. Convient pour un public unisexe, ce modèle est le choix parfait pour ceux qui recherchent l’alliance parfaite entre élégance sportive, innovation et bien-être au quotidien. Adoptez la qualité et l’expertise japonaise d’ASICS pour sublimer votre allure et dépasser vos objectifs.;180;"[""38"", ""39"", ""39,5"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5"", ""44"", ""44,5""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics-unisex-gel-quantum-360-i-amp-pale-oak-wool-1203a731-200.jpg;18;Unisexe;['blanc']
KVP095;Baskets ASICS Homme GEL-1130 Irvine; ASICS;Découvrez le parfait équilibre entre le style rétro et l'innovation technologique avec cette paire de baskets pour hommes signée ASICS. Inspirée de l’esthétique du running de la fin des années 2000, cette chaussure séduit par sa silhouette intemporelle et sa couleur Irvine/Black sophistiquée. Son dessus en mesh respirant et en cuir synthétique assure une excellente ventilation tout en offrant une allure élégante et moderne. Grâce à la technologie GEL intégrée au talon, chaque foulée bénéficie d’un amorti avancé pour un confort durable, tandis que le système de soutien TRUSSTIC renforce la stabilité, idéal pour les activités sportives ou le quotidien. La conception de cette basket mise aussi sur la durabilité, avec un procédé de teinture innovant qui réduit significativement la consommation d’eau et les émissions de carbone. Que vous recherchiez une chaussure performante pour vos entraînements ou une pièce tendance pour compléter votre look urbain, ce modèle ASICS répond à toutes vos attentes en matière de confort, de soutien et de respect de l’environnement. Il convient parfaitement aux hommes exigeants qui souhaitent allier performance, élégance et conscience écologique à chaque pas.;120;"[""40"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5"", ""44"", ""44,5"", ""45"", ""46"", ""46,5""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics-men-gel-1130-irvine-black-1203a610-300.jpg;22;Homme;['noir']
KVP096;Baskets ASICS Unisexe GEL-KAYANO 20 Independence Blue; ASICS;Découvrez l’alliance parfaite entre innovation et esthétique avec ces baskets de la marque ASICS, conçues pour répondre aux exigences des amateurs de longues distances et des passionnés de style contemporain. Dotées d’un dessus synthétique de haute qualité, ces baskets offrent une construction FLUIDFIT qui épouse parfaitement la forme du pied, assurant ainsi un ajustement sur mesure et un confort durable. Les applications en TPU positionnées stratégiquement renforcent la stabilité et le maintien, tandis que la double technologie GEL intégrée garantit une absorption optimale des chocs à chaque foulée. Inspiré par l’architecture moderne et le design automobile, leur look distinctif se démarque par une élégance sportive unique. Le système de soutien GUIDANCE TRUSSTIC apporte une stabilité exceptionnelle, même lors des efforts prolongés. Grâce à leur couleur Independence Blue/Pure Silver, ces baskets s’adaptent aussi bien aux activités sportives qu’au quotidien. Conviennent à un public unisexe, ces modèles sont le choix idéal pour ceux qui recherchent performance, confort et raffinement dans une paire de baskets. Optez pour l’excellence japonaise et atteignez vos objectifs avec assurance.;180;"[""37,5"", ""38"", ""39"", ""39,5"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5"", ""44""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics-unisex-gel-kayano-20-independence-blue-pure-silver-1203a388-401.jpg;9;Unisexe;['argent', 'bleu']
KVP097;Baskets ASICS Unisexe GEL-KAYANO 20 Cream; ASICS;Découvrez l’alliance parfaite entre la performance, le confort et le design innovant avec ces baskets unisexes, signées par la marque ASICS. Inspirées par l’architecture moderne et l’automobile, elles affichent une silhouette élégante et contemporaine qui séduit au premier regard. Leur empeigne en mesh respirant et synthétique épouse le pied grâce à la technologie FLUIDFIT, offrant une sensation de seconde peau et un maintien personnalisé. Les applications ciblées en TPU apportent un soutien supplémentaire là où vous en avez le plus besoin, tandis que les doubles inserts à technologie GEL assurent une absorption optimale des chocs, même sur de longues distances. Le système GUIDANCE TRUSSTIC renforce la stabilité, garantissant un confort durable lors de chaque foulée. La couleur raffinée Cream/Pure Silver s’intègre facilement à toutes les tenues, ajoutant une touche de sophistication à votre style. Convient pour tous, ce modèle est idéal pour ceux qui recherchent une chaussure à la fois technique, élégante et durable, parfaite pour l’entraînement ou un usage quotidien. Offrez-vous l’excellence japonaise et vivez l’expérience d’un équilibre parfait entre mode et fonctionnalité, fidèle à la philosophie d’ASICS.;180;"[""37,5"", ""38"", ""39"", ""39,5"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5"", ""44""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics-unisex-gel-kayano-20-cream-pure-silver-1203a388-103.jpg;2;Unisexe;['argent', 'blanc']
KVP098;Baskets ASICS Unisexe GEL-NYC Polar Night; ASICS;Découvrez l’alliance parfaite entre l’élégance intemporelle et l’innovation technique avec ces baskets signées par la marque ASICS. Inspirées à la fois par les styles de course emblématiques des premières années et les tendances modernes, elles séduisent par leur design sophistiqué et leur palette raffinée Polar Night/Cream. Le dessus, composé de mesh à larges ouvertures, de suède et de cuir synthétique, assure une excellente ventilation tout en offrant une allure luxueuse. La combinaison de mousse légère et de la célèbre technologie GEL, intégrée à l’avant et à l’arrière du pied, garantit un confort exceptionnel et un amorti optimal, même lors de longues journées actives. La structure renforcée apporte une stabilité fiable, idéale pour les déplacements quotidiens ou les longues distances. Convient pour un public unisexe, ce modèle est le choix incontournable pour celles et ceux qui recherchent un équilibre parfait entre style, performance et bien-être au quotidien. Offrez-vous une expérience unique où la mode rencontre la fonctionnalité, portée par l’excellence japonaise d’ASICS.;150;"[""36"", ""37"", ""37,5"", ""38"", ""39"", ""39,5"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics-unisex-gel-nyc-polar-night-cream-1203a383-402.jpg;6;Unisexe;['blanc']
KVP099;Baskets ASICS Unisexe GEL-NYC Terracotta; ASICS;Découvrez l’alliance parfaite entre style rétro et innovation moderne avec ces baskets signées ASICS. Conçues pour répondre aux besoins des amateurs de mode et des passionnés de sport, elles se distinguent par leur dessus en cuir synthétique et en suède, offrant une élégante combinaison de couleurs terracotta et crème. Inspirées à la fois des designs emblématiques des débuts et des tendances actuelles du running, elles intègrent des éléments issus de modèles iconiques, tout en bénéficiant d’une technologie de pointe. Les larges ouvertures en mesh garantissent une excellente ventilation, tandis que la mousse légère et la technologie GEL assurent un confort supérieur et un amorti optimal, même lors de longues distances. Grâce à leur stabilité remarquable et à leur soutien, ces baskets sont idéales pour un usage quotidien comme pour les activités sportives. Conviennent à tous, elles incarnent l’équilibre entre performance, durabilité et esthétique. Optez pour un modèle qui valorise le bien-être du corps et l’élégance du style, tout en bénéficiant du savoir-faire reconnu de la marque japonaise ASICS.;150;"[""36"", ""37"", ""37,5"", ""38"", ""39"", ""39,5"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics-unisex-gel-nyc-terracotta-cream-1203a383-600.jpg;18;Unisexe;['blanc']
KVP100;Baskets Adidas Femme Handball Spezial Silver Pebble; Adidas;Découvrez l’alliance parfaite entre héritage sportif et style urbain intemporel avec cette paire de baskets signée Adidas. Inspirée des modèles emblématiques des années 70, cette chaussure séduit par son design rétro modernisé et ses finitions haut de gamme. La tige, réalisée en suède et cuir de qualité, offre un toucher doux et une allure raffinée, tandis que la doublure synthétique assure un confort optimal au quotidien. La combinaison élégante des couleurs Silver Pebble et Orbit Grey, rehaussée par les célèbres 3-Stripes et une inscription dorée, confère à cette basket une allure sophistiquée et unique. La semelle extérieure en gomme garantit une adhérence exceptionnelle, idéale pour une utilisation en ville ou lors de vos déplacements quotidiens. Grâce à son laçage précis, la chaussure épouse parfaitement le pied, assurant maintien et stabilité. Initialement conçue pour la pratique du handball, elle s’est imposée comme une véritable icône streetwear, prisée par les passionnés de mode et de confort. Choisir cette basket, c’est opter pour la qualité et l’innovation d’une marque de renommée mondiale, tout en affirmant un style résolument tendance. Convient aux femmes à la recherche d’une paire à la fois élégante, confortable et durable.;110;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""40 2/3"", ""41 1/3"", ""36"", ""38"", ""40"", ""42""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas-women-handball-spezial-silver-pebble-orbit-grey-gum-jr0850.jpg;23;Femme;['gris', 'noir', 'argent']
KVP101;Baskets Adidas Homme Montreal RM Linen Green; Adidas;Découvrez l’alliance parfaite entre l’élégance intemporelle et la performance moderne avec cette paire de baskets signée Adidas. Conçue pour les hommes exigeants, elle séduit par son dessus en cuir de haute qualité, habillé d’une teinte verte raffinée qui apporte une touche de fraîcheur à votre look. La doublure synthétique assure un confort optimal tout au long de la journée, tandis que la semelle cupsole en caoutchouc garantit une adhérence fiable sur toutes les surfaces. Les emblématiques 3-Stripes et le logo Trefoil, présents sur la languette et le talon, témoignent de l’authenticité et du prestige de la marque. Une finition en dorure sur le côté ajoute une note sophistiquée et exclusive. Grâce à son laçage précis, cette basket s’adapte parfaitement à votre pied pour un maintien sur mesure. Inspirée d’un moment historique du sport, elle incarne l’héritage et l’innovation d’Adidas, une marque reconnue mondialement pour la qualité et le style de ses chaussures. Idéale pour ceux qui souhaitent allier élégance, confort et histoire dans leur quotidien.;110;"[""40 2/3"", ""41 1/3"", ""42 2/3"", ""43 1/3"", ""44 2/3"", ""45 1/3"", ""46 2/3"", ""40"", ""42"", ""44"", ""46""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas-men-montreal-rm-linen-green-core-black-core-black-js1334.jpg;13;Homme;['vert', 'noir']
KVP102;Baskets Adidas Unisexe Gazelle Sala Grey Three; Adidas;Découvrez une paire de baskets qui allie l’héritage iconique d’Adidas à une esthétique contemporaine, idéale pour les amateurs de mode et de confort. Inspirée des modèles indoor des années 80, cette création séduit par son design raffiné et intemporel. Sa tige en cuir et textile offre une allure luxueuse tout en garantissant une excellente respirabilité. La semelle extérieure en caoutchouc assure une adhérence optimale sur différentes surfaces, parfaite pour une utilisation quotidienne ou sportive. Les trois bandes emblématiques et le logo Trefoil, présents sur la languette, le talon et la semelle, témoignent de l’authenticité et du prestige de la marque. La finition en feuille dorée sur le côté ajoute une touche sophistiquée à l’ensemble. Grâce à son système de laçage, la chaussure épouse parfaitement le pied pour un maintien personnalisé. Ce modèle unisexe est le choix idéal pour ceux qui recherchent des baskets polyvalentes, élégantes et durables, tout en profitant de la qualité et du savoir-faire d’Adidas. Adoptez un style unique et affirmez votre personnalité avec une paire qui ne passe jamais inaperçue.;120;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""40 2/3"", ""41 1/3"", ""42 2/3"", ""43 1/3"", ""44 2/3"", ""45 1/3"", ""46 2/3""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas-unisex-gazelle-sala-grey-three-cloud-white-grey-six-jr8375.jpg;6;Unisexe;['gris', 'blanc']
KVP103;Baskets Adidas Unisexe Gazelle Sala Off White; Adidas;Découvrez une paire de baskets qui allie à la perfection l’héritage sportif et les tendances actuelles. Inspirée par les modèles emblématiques des années 80, cette création séduit par sa silhouette intemporelle et ses détails raffinés. La matière premium, composée de cuir et de textile, assure une grande durabilité tout en offrant un confort optimal à chaque pas. La doublure en textile et synthétique garantit une sensation agréable, même lors d’une utilisation prolongée. La semelle extérieure en caoutchouc apporte une adhérence fiable sur toutes les surfaces, idéale pour un usage quotidien ou des occasions spéciales. Les célèbres 3 bandes et le lettrage doré sur le côté soulignent l’authenticité et l’élégance du design. Le logo Trefoil, présent sur la languette, le talon et la semelle, rappelle l’excellence de la marque Adidas. Grâce à son système de laçage, la chaussure s’ajuste parfaitement à chaque morphologie de pied, offrant ainsi une tenue sur mesure. Polyvalente et moderne, elle convient à tous ceux qui recherchent un modèle unisexe au style affirmé, avec la qualité et le savoir-faire d’Adidas. Offrez-vous une basket iconique qui traverse les modes et sublime toutes vos tenues.;120;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""40 2/3"", ""41 1/3"", ""42 2/3"", ""43 1/3"", ""44 2/3"", ""45 1/3"", ""36""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas-unisex-gazelle-sala-off-white-blue-cloud-white-jr3839.jpg;17;Unisexe;['bleu', 'blanc']
KVP104;Baskets Adidas Unisexe Superstar II Core Black; Adidas;Découvrez l’alliance parfaite du style rétro et de la performance moderne avec ces baskets signées Adidas. Conçues pour offrir un confort exceptionnel tout au long de la journée, elles se distinguent par leur dessus en cuir de haute qualité et leur célèbre coque en caoutchouc à l’avant, qui assure une protection optimale. La doublure en textile favorise la respirabilité, tandis que la semelle cupsole en caoutchouc garantit une adhérence fiable sur toutes les surfaces. Les iconiques 3 bandes sur le côté ajoutent une touche emblématique, symbole du savoir-faire de la marque allemande. Grâce à la languette et au col rembourrés, chaque pas est synonyme de confort, que ce soit pour vos activités sportives ou vos sorties urbaines. La fermeture à lacets permet un ajustement parfait, s’adaptant à toutes les morphologies. Avec leur allure intemporelle et leur finition soignée dans des tons noir et blanc, ces baskets conviennent aussi bien aux hommes qu’aux femmes recherchant une paire polyvalente et élégante. Optez pour un modèle qui a traversé les générations et affirmez votre style avec une pièce incontournable de la mode urbaine, alliant qualité, confort et authenticité.;120;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""40 2/3"", ""41 1/3"", ""42 2/3"", ""43 1/3"", ""44 2/3"", ""45 1/3"", ""46 2/3""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas-unisex-superstar-ii-core-black-cloud-white-core-black-ji0079.jpg;20;Unisexe;['noir', 'blanc']
KVP105;Baskets Adidas Unisexe Superstar II Cloud White; Adidas;Découvrez l’alliance parfaite entre l’héritage sportif et l’élégance urbaine avec ces baskets signées Adidas. Conçues pour ceux qui recherchent à la fois un style intemporel et un confort au quotidien, elles se distinguent par leur design iconique à trois bandes et leur allure rétro inspirée des terrains de sport. La matière supérieure en cuir de qualité apporte une touche de sophistication, tandis que la coque en caoutchouc à l’avant assure une protection supplémentaire et une durabilité accrue. La doublure textile garantit une respirabilité optimale, idéale pour une utilisation prolongée. La semelle extérieure en caoutchouc offre une adhérence fiable, que ce soit sur le bitume ou lors de vos déplacements en ville. La languette et le col rembourrés procurent un confort supérieur, s’ajustant parfaitement grâce à la fermeture à lacets. Polyvalentes et indémodables, ces baskets conviennent aussi bien aux amateurs de mode qu’aux passionnés de sport, et s’adaptent à toutes les occasions. Optez pour une valeur sûre de la marque Adidas et affirmez votre style avec une paire de baskets qui traverse les générations sans jamais se démoder.;120;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""40 2/3"", ""41 1/3"", ""42 2/3"", ""43 1/3"", ""44 2/3"", ""45 1/3"", ""46 2/3""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas-unisex-superstar-ii-cloud-white-core-black-cloud-white-ih8659.jpg;16;Unisexe;['noir', 'blanc']
KVP106;Baskets ASICS Unisexe GEL-KAYANO 14 White; ASICS;Découvrez l’alliance parfaite entre la performance et le style rétro avec cette paire de baskets issue de la célèbre série GEL-KAYANO de la marque ASICS. Arborant une élégante couleur White/Menthol, ce modèle séduit par son design inspiré des années 2000, remis au goût du jour grâce à des matériaux innovants et à des composants de nouvelle génération. La tige associe du mesh respirant et du cuir synthétique, offrant ainsi un confort supérieur et une durabilité accrue, tout en conservant l’esprit authentique du modèle original de 2008. Pensée pour les amateurs de performance, cette chaussure intègre une technologie GEL de dernière génération dans la semelle intermédiaire, garantissant une absorption avancée des chocs et un amorti optimal à chaque foulée. Le système de soutien TRUSSTIC améliore la stabilité, ce qui en fait un choix idéal pour toutes les activités sportives ou pour un usage quotidien. Convient à un public unisexe, cette basket s’adresse à ceux qui recherchent l’équilibre entre fonctionnalité et esthétique. Faites le choix d’un produit emblématique d’ASICS, reconnu pour son engagement envers l’innovation et le confort, et affirmez votre style avec une basket aussi performante que tendance.;170;"[""37"", ""37,5"", ""38"", ""39"", ""39,5"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics-unisex-gel-kayano-14-white-menthol-1203a740-102.jpg;22;Unisexe;['menthol', 'blanc']
KVP107;Baskets ASICS Unisexe GEL-KAYANO 14 Soft Yellow; ASICS;Découvrez l’alliance parfaite entre performance et style rétro avec cette paire de baskets issue de la célèbre série de la marque ASICS. Arborant une élégante couleur Soft Yellow/Asics Blue, ce modèle séduit par son design inspiré des années 2000, revisité avec des matériaux et des composants innovants. L’empeigne, composée de mesh et de cuir synthétique, offre une respirabilité optimale tout en assurant un maintien confortable et durable. Pensée pour les passionnés de sport et les amateurs de mode urbaine, cette chaussure intègre une technologie de semelle intermédiaire avancée, dotée d’un amorti GEL amélioré pour une absorption des chocs exceptionnelle à chaque foulée. Le système de soutien TRUSSTIC garantit une stabilité accrue, rendant ces baskets idéales pour les activités dynamiques ou le quotidien. La coupe de l’empeigne a été perfectionnée, tout en conservant l’authenticité des superpositions de cuir et de mesh du modèle original de 2008. Convient pour tous, ce modèle unisexe incarne l’esprit d’innovation et d’excellence de la marque japonaise, fidèle à la philosophie Anima Sana in Corpore Sano. Optez pour ces baskets pour bénéficier d’un équilibre parfait entre confort, style et performance, et affirmez votre personnalité avec un modèle iconique qui traverse les tendances.;170;"[""37"", ""37,5"", ""38"", ""39"", ""39,5"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics-unisex-gel-kayano-14-soft-yellow-asics-blue-1203a740-750.jpg;8;Unisexe;['bleu', 'jaune']
KVP108;Baskets ASICS Enfant GEL-NYC PS Glacier Grey; ASICS;Offrez à vos enfants le meilleur de la mode et de la performance avec ces baskets signées ASICS, une marque reconnue pour son expertise et son innovation. Arborant un design rétro inspiré des modèles emblématiques, cette paire séduit par sa couleur Glacier Grey/Coneflower, à la fois tendance et facile à associer. Son dessus en mesh hautement respirant, rehaussé de superpositions en suède, garantit une excellente circulation de l’air tout en apportant une touche de raffinement. La technologie GEL intégrée assure un confort supérieur et une absorption optimale des chocs, idéale pour accompagner les aventures quotidiennes des plus jeunes. La structure flexible et stable soutient parfaitement la croissance des pieds, offrant ainsi sécurité et liberté de mouvement. Parfaite pour un usage quotidien, cette chaussure allie élégance sportive, fonctionnalité et durabilité. Convient aux enfants à la recherche de style et de confort, elle est le choix incontournable pour des journées actives en toute sérénité.;95;"[""27"", ""28,5"", ""30"", ""31,5"", ""32,5"", ""33"", ""33,5"", ""34,5"", ""35""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics-kids-gel-nyc-ps-glacier-grey-coneflower-1204a176-020.jpg;4;Enfant;['gris']
KVP109;Baskets ASICS Enfant GEL-NYC PS Graphite Grey; ASICS;Découvrez les baskets idéales pour accompagner les enfants dans toutes leurs aventures quotidiennes. Signée par la marque ASICS, cette paire séduit par son design rétro inspiré des modèles emblématiques de la maison japonaise, tout en intégrant des technologies modernes pour répondre aux besoins des plus jeunes. L’association d’un dessus en mesh hautement respirant et de superpositions en suède assure un équilibre parfait entre élégance, robustesse et confort. Grâce à la technologie GEL, chaque foulée bénéficie d’un amorti exceptionnel, réduisant la fatigue et offrant un soutien optimal aux pieds en pleine croissance. La flexibilité et la stabilité de la semelle garantissent un maintien irréprochable, essentiel pour le développement des enfants actifs. Sa couleur graphite grey/black confère une allure sophistiquée et polyvalente, idéale pour toutes les occasions. Optez pour une basket qui allie mode, fonctionnalité et performance, et offrez à votre enfant le meilleur en matière de confort et de style. Convient à un usage quotidien, cette création ASICS est le choix incontournable pour les jeunes à la recherche d’un look tendance et d’un bien-être durable.;95;"[""27"", ""28,5"", ""30"", ""31,5"", ""32,5"", ""33"", ""33,5"", ""34,5"", ""35""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics-kids-gel-nyc-ps-graphite-grey-black-1204a176-021.jpg;9;Enfant;['gris', 'noir']
KVP110;Baskets ASICS Kids GEL-NYC PS Cream; ASICS;Offrez à vos enfants le meilleur de la performance et du style avec ces baskets signées ASICS. Conçues pour accompagner les jeunes dans toutes leurs aventures quotidiennes, elles allient un design rétro inspiré des modèles emblématiques de la marque à des technologies innovantes. Leur tige en mesh hautement respirant, associée à des superpositions en suède, assure une excellente circulation de l’air tout en apportant une touche sophistiquée. Grâce à la célèbre technologie GEL d’ASICS, chaque pas bénéficie d’un amorti supérieur, offrant un confort remarquable même lors d’une utilisation prolongée. Flexibilité et stabilité sont au rendez-vous pour soutenir la croissance et le développement des pieds des enfants. La combinaison de la couleur Cream/Oyster Grey confère à ces baskets une allure moderne et intemporelle, parfaite pour toutes les occasions. Idéales pour un usage quotidien, elles incarnent l’équilibre parfait entre la mode et la fonctionnalité, faisant de chaque sortie une expérience agréable et stylée. Elles conviennent parfaitement aux enfants à la recherche de confort, de soutien et d’un look tendance.;95;"[""27"", ""28,5"", ""30"", ""31,5"", ""32,5"", ""33"", ""33,5"", ""34,5"", ""35""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics-kids-gel-nyc-ps-cream-oyster-grey-1204a176-100.jpg;5;Enfant;['gris', 'blanc']
KVP111;Baskets Asics Kids GEL-NYC GS Cream; ASICS;Ces baskets élégantes d’ASICS combinent un design rétro avec des technologies modernes, parfaitement adaptées aux besoins des pieds d’enfants en pleine croissance. L’empeigne en mesh respirant, enrichie de superpositions en suède, assure une circulation d’air optimale et une allure luxueuse. Grâce à la technologie innovante GEL, la chaussure offre un confort exceptionnel et un amorti à chaque pas. L’inspiration tirée de modèles iconiques lui confère un look unique et sportif. Flexibilité et stabilité sont au cœur de sa conception, faisant de cette sneaker un choix idéal pour un usage quotidien. Optez pour une alliance de mode et de fonctionnalité, et offrez aux pieds des enfants ce qu’il y a de mieux en termes de confort et de soutien;105;"[""35,5"", ""36"", ""37"", ""37,5"", ""38"", ""39"", ""39,5"", ""40""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics_kids_gel_nyc_gs_creamoyster_grey_6.jpg;19;Enfant;['gris', 'blanc']
